dataset,window_index,overall_mse,per_channel_mse,worst_channel_idx,avg_corr_worst_channel,num_high_error_channels,predicted_fault,mu_latent
Structural_c1_Increased,569,0.6640984416007996,"[0.14686185121536255, 0.49786826968193054, 2.193768262863159, 2.5214896202087402, 0.17919273674488068, 0.42534133791923523, 0.42445018887519836, 0.7147140502929688, 0.2260698527097702, 0.24947795271873474, 0.08848456293344498, 0.3014620244503021]",3,0.89068079863086,9,Structural Fault,"[0.03293152153491974, -0.020262151956558228, 0.1769522726535797, -0.665070116519928, -0.013898883014917374, -0.09183055907487869, 0.05796796455979347, -0.09855994582176208, -0.02967221662402153, -0.4510153532028198, 0.02851298078894615, 0.3912985324859619, 0.02615337073802948, 0.06925944983959198, 0.039824072271585464, -0.09040152281522751]"
Structural_c1_Increased,570,0.41952621936798096,"[0.20559322834014893, 0.18203233182430267, 0.39672622084617615, 0.786277174949646, 0.26341599225997925, 0.5274477601051331, 0.35551366209983826, 0.5285490155220032, 0.3205292820930481, 0.34629571437835693, 0.4910852015018463, 0.6308482885360718]",3,0.8937118429437194,11,Structural Fault,"[0.03378976881504059, -0.02036406099796295, 0.17878440022468567, -0.664393424987793, -0.013334009796380997, -0.09228353947401047, 0.05844590440392494, -0.09728047251701355, -0.030956733971834183, -0.45452189445495605, 0.02681409940123558, 0.406059592962265, 0.023603081703186035, 0.05468657612800598, 0.040358323603868484, -0.09181620925664902]"
Structural_c1_Increased,571,0.6003552079200745,"[0.5336458683013916, 0.4275647699832916, 0.34889182448387146, 0.884311854839325, 0.3540419340133667, 0.7031984925270081, 0.6581706404685974, 0.8256986141204834, 0.24185433983802795, 0.6029343605041504, 0.6456171274185181, 0.9783332943916321]",11,0.7947942786988291,12,Structural Fault,"[0.034637048840522766, -0.020466849207878113, 0.1806071400642395, -0.6631590723991394, -0.012676689773797989, -0.09259747713804245, 0.058982301503419876, -0.0956980288028717, -0.03230752423405647, -0.45851898193359375, 0.02491964027285576, 0.42107439041137695, 0.0208909809589386, 0.040000781416893005, 0.040832508355379105, -0.0932244285941124]"
Structural_c1_Increased,572,0.48959654569625854,"[0.6275134086608887, 0.39455389976501465, 0.20226994156837463, 0.5047065615653992, 0.42424705624580383, 0.596444308757782, 0.6609082221984863, 0.5816977024078369, 0.2781246304512024, 0.35961073637008667, 0.5892857313156128, 0.6557969450950623]",6,0.616280807922178,12,Structural Fault,"[0.03547561168670654, -0.020566046237945557, 0.1824149787425995, -0.6613361835479736, -0.011928621679544449, -0.09276551753282547, 0.05957866832613945, -0.09380409121513367, -0.033721212297677994, -0.46302345395088196, 0.02282791957259178, 0.43633782863616943, 0.018016621470451355, 0.025191597640514374, 0.04124543443322182, -0.09462488442659378]"
Structural_c1_Increased,573,0.45510855317115784,"[0.33032894134521484, 0.22628886997699738, 0.3063786029815674, 0.6103441715240479, 0.41477859020233154, 0.514345645904541, 0.5134202837944031, 0.5839288234710693, 0.33219531178474426, 0.2585817575454712, 0.689807116985321, 0.6809045672416687]",10,0.8098292014546737,12,Structural Fault,"[0.03630809485912323, -0.02065575122833252, 0.18420055508613586, -0.6588910818099976, -0.01109403744339943, -0.09278052300214767, 0.0602353997528553, -0.0915926992893219, -0.03519259765744209, -0.4680493175983429, 0.0205397866666317, 0.4518412947654724, 0.014982283115386963, 0.010249346494674683, 0.041597235947847366, -0.09601541608572006]"
Structural_c1_Increased,574,0.6357057690620422,"[0.3005271255970001, 0.3688657879829407, 1.4340028762817383, 2.0658204555511475, 0.300774484872818, 0.3927110433578491, 0.5113502740859985, 0.8002480268478394, 0.28716593980789185, 0.4061404764652252, 0.2245110273361206, 0.5363509654998779]",3,0.9012438669951268,12,Structural Fault,"[0.03713810443878174, -0.02072833478450775, 0.18595567345619202, -0.6557897925376892, -0.01017928496003151, -0.09263550490140915, 0.060951802879571915, -0.08906093239784241, -0.03671463206410408, -0.47360706329345703, 0.018058698624372482, 0.46757248044013977, 0.011792764067649841, -0.00483393669128418, 0.041889484971761703, -0.09739383310079575]"
Structural_c1_Increased,575,0.48935404419898987,"[0.5387553572654724, 0.3204262852668762, 0.2317696511745453, 0.5877636671066284, 0.39880871772766113, 0.5495557188987732, 0.6365019083023071, 0.6086173057556152, 0.3192315399646759, 0.30780747532844543, 0.6708692908287048, 0.7021416425704956]",11,0.8167740584486033,12,Structural Fault,"[0.03796921670436859, -0.020774230360984802, 0.18767017126083374, -0.6519966721534729, -0.009193513542413712, -0.09232381731271744, 0.06172569468617439, -0.08620944619178772, -0.03827830031514168, -0.47970327734947205, 0.015391211956739426, 0.48351430892944336, 0.008456364274024963, -0.02006426453590393, 0.04212457314133644, -0.09875672310590744]"
Structural_c1_Increased,576,0.43738245964050293,"[0.34289681911468506, 0.2705593705177307, 0.3742921054363251, 0.7129527926445007, 0.3220277726650238, 0.5430657863616943, 0.5876457095146179, 0.5122448205947876, 0.1995992809534073, 0.3354910910129547, 0.49224185943603516, 0.5555719137191772]",3,0.9025520748273952,11,Structural Fault,"[0.03880627453327179, -0.02078215777873993, 0.18933171033859253, -0.6474753022193909, -0.008148733526468277, -0.0918392613530159, 0.06255397200584412, -0.08304372429847717, -0.03987174108624458, -0.48633939027786255, 0.012547802180051804, 0.4996432065963745, 0.004985392093658447, -0.03544606268405914, 0.04230758175253868, -0.10010116547346115]"
Structural_c1_Increased,577,0.5242937207221985,"[0.7947596907615662, 0.5943076610565186, 0.3348047137260437, 0.49153968691825867, 0.3166958689689636, 0.775485634803772, 0.5844475030899048, 0.5490446090698242, 0.20674753189086914, 0.4258154034614563, 0.5250717401504517, 0.6928043961524963]",0,0.6897505684506575,12,Structural Fault,"[0.039653852581977844, -0.020739063620567322, 0.19092696905136108, -0.6421894431114197, -0.007060084491968155, -0.09117620438337326, 0.06343163549900055, -0.07957348227500916, -0.04148135706782341, -0.49351200461387634, 0.009542267769575119, 0.5159308314323425, 0.0013957023620605469, -0.05098015069961548, 0.04244456812739372, -0.10142286866903305]"
Structural_c1_Increased,578,0.6023945212364197,"[0.6835479140281677, 0.5304297804832458, 0.23116526007652283, 0.6088922023773193, 0.39517298340797424, 0.6760246753692627, 0.8270056247711182, 0.8626520037651062, 0.21247391402721405, 0.5650579929351807, 0.7044050693511963, 0.9319068789482117]",11,0.8264464846356693,12,Structural Fault,"[0.040517255663871765, -0.020630180835723877, 0.19244122505187988, -0.6361039280891418, -0.005945626646280289, -0.09033047407865524, 0.06435230374336243, -0.07581433653831482, -0.0430908240377903, -0.5012100338935852, 0.006393026560544968, 0.5323406457901001, -0.002292245626449585, -0.06666392087936401, 0.04254413768649101, -0.10271736234426498]"
Structural_c1_Increased,579,0.5401370525360107,"[0.727001428604126, 0.32026422023773193, 0.2687132656574249, 0.640999972820282, 0.625745952129364, 0.4654155969619751, 0.7857399582862854, 0.5274146199226379, 0.48190945386886597, 0.31006357073783875, 0.7775216102600098, 0.5508552193641663]",6,0.5116798991107518,12,Structural Fault,"[0.04140236973762512, -0.020438820123672485, 0.19385769963264465, -0.6291845440864563, -0.004826251417398453, -0.08929919451475143, 0.06530784070491791, -0.07178756594657898, -0.04468189552426338, -0.5094162225723267, 0.003122251480817795, 0.548829197883606, -0.0060536861419677734, -0.08249041438102722, 0.042616765946149826, -0.10398002713918686]"
Structural_c1_Increased,580,0.35552743077278137,"[0.6851901412010193, 0.483854204416275, 0.19017790257930756, 0.38465195894241333, 0.5119081735610962, 0.36651715636253357, 0.21957078576087952, 0.3160042464733124, 0.25870469212532043, 0.15810376405715942, 0.3991723954677582, 0.29247355461120605]",0,0.6483838171379225,10,Structural Fault,"[0.04231448471546173, -0.020147740840911865, 0.1951596438884735, -0.6214004158973694, -0.0037255026400089264, -0.0880814865231514, 0.06628908216953278, -0.06752046942710876, -0.04623463377356529, -0.5181057453155518, -0.00024370476603507996, 0.5653452277183533, -0.009860247373580933, -0.09844861924648285, 0.04267473146319389, -0.10520563274621964]"
Structural_c1_Increased,581,0.5840657353401184,"[0.4081454575061798, 0.29709094762802124, 0.5413152575492859, 1.1692763566970825, 0.2975410223007202, 0.579804003238678, 0.5245901346206665, 0.7222808599472046, 0.4014003872871399, 0.5846716165542603, 0.5752105116844177, 0.907463550567627]",3,0.8990894594607293,12,Structural Fault,"[0.04325850307941437, -0.019738897681236267, 0.19632941484451294, -0.6127232909202576, -0.002668295055627823, -0.08667894452810287, 0.06728488206863403, -0.06304618716239929, -0.047727543860673904, -0.5272457599639893, -0.0036753155291080475, 0.5818302631378174, -0.013680152595043182, -0.11452233791351318, 0.042732175439596176, -0.10638885945081711]"
Structural_c1_Increased,582,0.44144338369369507,"[0.4496571719646454, 0.30817925930023193, 0.3471774756908417, 0.849595308303833, 0.3200104236602783, 0.574318528175354, 0.4435184597969055, 0.5429832935333252, 0.1535085141658783, 0.3299033045768738, 0.363230437040329, 0.6152393221855164]",3,0.897191890174214,11,Structural Fault,"[0.04423901438713074, -0.019194558262825012, 0.19734960794448853, -0.6031297445297241, -0.0016809143126010895, -0.08509554713964462, 0.06828369200229645, -0.058403875678777695, -0.04913897439837456, -0.5367956757545471, -0.007139947265386581, 0.5982171893119812, -0.01747865229845047, -0.13069063425064087, 0.04280462488532066, -0.10752465575933456]"
Structural_c1_Increased,583,0.5597488284111023,"[0.6914166808128357, 0.3392922282218933, 0.2514827847480774, 0.6208816766738892, 0.5865005254745483, 0.5099388360977173, 0.8602861762046814, 0.6048158407211304, 0.4550614058971405, 0.3400604724884033, 0.8126130700111389, 0.6446362137794495]",6,0.41186134564410315,12,Structural Fault,"[0.04525958001613617, -0.018497690558433533, 0.1982043981552124, -0.5926029086112976, -0.0007894374430179596, -0.08333954960107803, 0.06927303969860077, -0.0536363385617733, -0.050447698682546616, -0.5467079281806946, -0.010603222995996475, 0.6144338846206665, -0.021219946444034576, -0.146927610039711, 0.04290859028697014, -0.10860750824213028]"
Structural_c1_Increased,584,0.5542238354682922,"[0.4098111093044281, 0.26253342628479004, 0.31760677695274353, 0.6512998938560486, 0.34832972288131714, 0.5615856051445007, 0.8487685918807983, 0.7781081199645996, 0.42061495780944824, 0.37430721521377563, 0.9000804424285889, 0.7776397466659546]",10,0.6690269916828421,12,Structural Fault,"[0.04632215201854706, -0.017633169889450073, 0.19887906312942505, -0.5811305642127991, -1.851096749305725e-05, -0.08142153173685074, 0.07024028897285461, -0.048790957778692245, -0.05163397267460823, -0.5569280982017517, -0.014029938727617264, 0.6304014921188354, -0.024867795407772064, -0.16320346295833588, 0.04306098446249962, -0.10963291674852371]"
Structural_c1_Increased,585,0.5675398111343384,"[0.6318210363388062, 0.4823458790779114, 0.24078069627285004, 0.6271352171897888, 0.40157169103622437, 0.5911781191825867, 0.7285687923431396, 0.8247007727622986, 0.2409287840127945, 0.5188029408454895, 0.6743798851966858, 0.8482644557952881]",11,0.8295640721525617,12,Structural Fault,"[0.047427043318748474, -0.016588494181632996, 0.19936174154281616, -0.5687080025672913, 0.0006104074418544769, -0.07935651391744614, 0.07117296755313873, -0.04391613230109215, -0.052679967135190964, -0.5673962235450745, -0.01738573983311653, 0.646037220954895, -0.02838730812072754, -0.17948395013809204, 0.043277885764837265, -0.11059621721506119]"
Structural_c1_Increased,586,0.5302315354347229,"[0.3874221742153168, 0.3723694682121277, 0.734432578086853, 1.112303614616394, 0.4678826928138733, 0.39317864179611206, 0.5139565467834473, 0.8631823062896729, 0.3587951362133026, 0.3152700960636139, 0.3754807412624359, 0.4685041904449463]",3,0.8849242438994726,12,Structural Fault,"[0.04857271909713745, -0.015354201197624207, 0.19964322447776794, -0.5553373694419861, 0.001079615205526352, -0.07716269046068192, 0.07205928862094879, -0.03906175121665001, -0.053571026772260666, -0.5780485272407532, -0.02063794806599617, 0.6612551808357239, -0.03174620866775513, -0.19573256373405457, 0.0435747466981411, -0.11149387806653976]"
Structural_c1_Increased,587,0.33706656098365784,"[0.6766376495361328, 0.47720879316329956, 0.16607362031936646, 0.33503010869026184, 0.46357762813568115, 0.40164947509765625, 0.26752474904060364, 0.27211517095565796, 0.2584373354911804, 0.17639890313148499, 0.3342269957065582, 0.21591781079769135]",0,0.49882943872263774,10,Structural Fault,"[0.04975570738315582, -0.013925418257713318, 0.19971826672554016, -0.5410277247428894, 0.0013761483132839203, -0.07486162334680557, 0.0728890597820282, -0.03427603468298912, -0.05429696664214134, -0.5888184905052185, -0.02375732734799385, 0.6759690046310425, -0.03491658717393875, -0.21191032230854034, 0.04396463558077812, -0.11232294887304306]"
Structural_c1_Increased,588,0.46630433201789856,"[0.48271092772483826, 0.3514338433742523, 0.17458634078502655, 0.5025675296783447, 0.34547194838523865, 0.48783960938453674, 0.6047993302345276, 0.7035097479820251, 0.255132794380188, 0.3653218448162079, 0.6011969447135925, 0.7210805416107178]",11,0.822226602330385,11,Structural Fault,"[0.050969794392585754, -0.012301310896873474, 0.19958513975143433, -0.5257949233055115, 0.0014935396611690521, -0.0724780336022377, 0.07365314662456512, -0.02960463985800743, -0.05485137179493904, -0.5996389389038086, -0.026718784123659134, 0.6900925040245056, -0.03787519037723541, -0.22797727584838867, 0.044458385556936264, -0.11308129876852036]"
Structural_c1_Increased,589,0.3674355447292328,"[0.6146354079246521, 0.37290453910827637, 0.1592274010181427, 0.393850177526474, 0.31984981894493103, 0.4268561899662018, 0.547995924949646, 0.35478848218917847, 0.2389661967754364, 0.2489379495382309, 0.36158058047294617, 0.36963343620300293]",0,0.5467506903969246,11,Structural Fault,"[0.05220766365528107, -0.010485202074050903, 0.19924569129943848, -0.5096610188484192, 0.0014318786561489105, -0.07003869861364365, 0.07434448599815369, -0.02508803829550743, -0.05523235723376274, -0.6104437708854675, -0.02950218692421913, 0.7035422325134277, -0.04060535877943039, -0.24389395117759705, 0.04506338760256767, -0.11376785486936569]"
Structural_c1_Increased,590,0.5210862159729004,"[0.5726208686828613, 0.3806503713130951, 0.1776755303144455, 0.558993935585022, 0.4196947515010834, 0.4926765561103821, 0.42752745747566223, 0.7460700869560242, 0.41818317770957947, 0.4327625334262848, 0.7613046765327454, 0.8648740649223328]",11,0.8138980237139314,11,Structural Fault,"[0.05345986783504486, -0.008485168218612671, 0.19870561361312866, -0.4926534593105316, 0.0011967085301876068, -0.06757216900587082, 0.07495807111263275, -0.020762290805578232, -0.055442359298467636, -0.621170163154602, -0.03209349885582924, 0.7162392139434814, -0.04309646040201187, -0.259621262550354, 0.045784007757902145, -0.11438261717557907]"
Structural_c1_Increased,591,0.20839086174964905,"[0.1997326910495758, 0.11762459576129913, 0.21778284013271332, 0.32513266801834106, 0.1629091203212738, 0.27227023243904114, 0.39969325065612793, 0.20889879763126373, 0.1751023679971695, 0.09942878782749176, 0.21623940765857697, 0.10587559640407562]",6,0.2982984555897927,6,Structural Fault,"[0.05471600592136383, -0.006312906742095947, 0.1979736089706421, -0.4748042821884155, 0.0008006654679775238, -0.06510787457227707, 0.07549087703227997, -0.016656246036291122, -0.05548792704939842, -0.6317593455314636, -0.0344838984310627, 0.7281092405319214, -0.045344024896621704, -0.27512234449386597, 0.046620916575193405, -0.11492644995450974]"
Structural_c1_Increased,592,0.43833979964256287,"[0.2777746915817261, 0.21923591196537018, 0.27884480357170105, 0.5981127023696899, 0.36139151453971863, 0.5801420211791992, 0.3669350743293762, 0.6458699703216553, 0.3583981692790985, 0.3232852816581726, 0.4849869906902313, 0.7651004195213318]",11,0.802351771637394,12,Structural Fault,"[0.05596478283405304, -0.003983587026596069, 0.19706100225448608, -0.4561498165130615, 0.0002604089677333832, -0.06267515569925308, 0.07594184577465057, -0.012793149799108505, -0.055378589779138565, -0.6421588659286499, -0.03667028620839119, 0.7390857934951782, -0.047350212931632996, -0.2903624176979065, 0.047571178525686264, -0.11540117114782333]"
